op_time,key,key_size,op,op_count,size,cache_hits,ttl,usecase,sub_usecase
604038501,6926c1b890133a90,101,GET,12,8259,12,0,366387042,4180585383
604038501,0ec6134d4f0d08bc,95,GET,1,328,1,0,2777918327,4180585383
604038501,5a71867e17ecf6a9,60,GET_LEASE,1,11,1,0,2529649200,3161766633
604038501,41de0f6f63976c93,34,GET_LEASE,3,120,3,0,2825482161,2825482161
604038501,c354475f9319f41e,87,SET,1,51,0,10800,2777918327,2497741817
604038501,c354475f9319f41e,87,GET,1,0,0,0,2777918327,2497741817
604038501,dd99f08ff4230f01,69,SET,1,11,0,7200,2777918327,262840686
604038501,dd99f08ff4230f01,69,GET,1,0,0,0,2777918327,262840686
604038501,debf1726dc55dd43,96,SET_LEASE,1,1170,0,113,89906017,2498848240
604038501,debf1726dc55dd43,96,GET_LEASE,1,0,0,0,89906017,2498848240
604038501,40ca2698885a513c,24,GET_LEASE,1,338,1,0,2016178865,664749714
604038501,cd719c4612c3cd6c,112,SET,2,131,0,21600,2777918327,4180585383
604038501,cd719c4612c3cd6c,112,GET,2,110,1,0,2777918327,4180585383
604038501,db6f2ced9aed6d4f,45,GET,4,14373,4,0,2777918327,1803116819
604038501,db6f2ced9aed6d4f,45,SET,1,14373,0,21625,2777918327,4180585383
604038501,94e9b220258452e2,70,GET,1,866,1,0,2777918327,2497741817
604038501,b6c1b097718862d7,26,GET_LEASE,1,10,1,0,3969076272,4180585383
604038501,3070d25a2e305383,30,GET_LEASE,1,23,1,0,1615563326,4180585383
604038501,a0df0624c45ba07e,39,GET_LEASE,2,688,2,0,366387042,2746205470
604038501,0120e33733e46fa8,30,GET_LEASE,6,45,1,0,128966592,128966592
604038501,722359396f0d72ad,56,GET,1,1723,1,0,844099740,2117525791
604038501,0120e33733e46fa8,30,GET_LEASE,3,45,2,0,128966592,128966592
604038501,34e2016eb6aeb5d5,75,GET,6,17,6,0,366387042,128966592
604038501,e322ee8b310c69ef,110,SET,1,47,0,21600,2777918327,4180585383
604038501,e322ee8b310c69ef,110,GET,1,0,0,0,2777918327,4180585383
604038501,a20f3e625921bf3b,61,GET_LEASE,1,488,1,0,2446806561,4180585383
604038501,246196d11bbd7a81,59,SET_LEASE,1,136,0,3600,4129791714,4129791714
604038501,246196d11bbd7a81,59,GET_LEASE,1,0,0,0,4129791714,4129791714
604038501,f764a0e724f1c76e,47,GET_LEASE,1,0,0,0,366387042,2497741817
604038501,c6f455f8cdabd63b,67,GET,2,21,2,0,2777918327,2117525791
604038501,a8c72177a07fc754,24,GET,6,0,0,0,699950563,699950563
604038501,84b2e3548e4c632f,71,GET,5,8,5,0,366387042,2653268577
604038501,a9903895bc38b11a,63,GET,1,8,1,0,366387042,393203707
604038501,7a94a113ac8f306a,29,GET_LEASE,1,60,1,0,1174467467,1174467467
604038501,536012e159c9bbc1,53,GET,1,8,1,0,366387042,2870487052
604038501,760ab21c54c62f52,68,SET,1,946,0,240,2777918327,4180585383
604038501,760ab21c54c62f52,68,GET,1,0,0,0,2777918327,4180585383
604038501,56eed9a02add63b7,56,GET_LEASE,1,1831,1,0,3999774010,4180585383
604038501,1d8385441549fc2a,57,GET_LEASE,1,8,1,0,366387042,2117525791
604038501,56eed9a02add63b7,56,GET_LEASE,1,1831,1,0,3999774010,699950563
604038501,843edf780be2974e,103,SET,1,8,0,10800,2777918327,4180585383
604038501,843edf780be2974e,103,GET,1,0,0,0,2777918327,4180585383
604038501,8e6b5461dfc0bb6f,59,GET,3,8,3,0,366387042,4180585383
604038501,6e339d8055d59e21,78,GET,1,22,1,0,2777918327,4180585383
604038501,e56cc5153104142e,65,GET,1,137,1,0,2777918327,4180585383
604038501,3441a578b467f5c2,62,GET,1,9349,1,0,2777918327,4180585383
604038501,ac7e9fb047723c0c,103,GET,1,30,1,0,2777918327,4180585383
604038501,ac7e9fb047723c0c,103,GET,1,30,1,0,2777918327,4180585383
604038501,74a9e29362f9f97b,69,SET,1,11,0,7200,2777918327,4048636197
604038501,74a9e29362f9f97b,69,GET,1,0,0,0,2777918327,4048636197
604038501,f7ec5ea4bc300bbe,80,GET,1,384,1,0,2777918327,2497741817
604038501,0dbf1289af6f7903,80,GET_LEASE,1,8,1,0,366387042,4180585383
604038501,030cd4d3c56dd5f1,23,GET_LEASE,1,54,1,0,1168595029,1168595029
604038501,c86e4e107c9e9a1b,29,GET,1,113,1,0,808928153,4180585383
604038501,c86e4e107c9e9a1b,29,GET,1,113,1,0,808928153,4180585383
604038501,dbf5724860e5eb02,62,GET,4,241,4,0,366387042,4180585383
604038501,dbf5724860e5eb02,62,GET,2,241,2,0,366387042,3777769885
604038501,8c52d20b437c8e70,56,GET,14,21,14,0,2777918327,4180585383
604038501,6ab86b2e61a33c65,79,GET,4,150,4,0,366387042,4180585383
604038501,086e85adf4b89c53,78,GET,8,465,8,0,2777918327,2497741817
604038501,086e85adf4b89c53,78,GET,2,465,2,0,2777918327,2497741817
604038501,ecda7eb864131f4e,23,GET_LEASE,1,72,1,0,1168595029,1168595029
604038501,d2cd8db246525a57,72,GET,1,9,1,0,2777918327,2117525791
604038501,1eb1239de3b97fe5,65,SET_LEASE,1,204,0,14400,366387042,1962049847
604038501,1eb1239de3b97fe5,65,GET_LEASE,1,0,0,0,366387042,1962049847
604038501,8f2c4a49dc9b7fa5,65,GET_LEASE,3,16,3,0,2777918327,4180585383
604038501,8f2c4a49dc9b7fa5,65,GET_LEASE,1,16,1,0,2777918327,4180585383
604038501,5c33ccfbba6cd177,33,GET_LEASE,1,22542,1,0,2576450333,2576450333
604038501,207c13f94fcc9d90,126,SET_LEASE,1,292,0,3372,2237575016,2674688359
604038501,207c13f94fcc9d90,126,GET_LEASE,1,0,0,0,2237575016,2674688359
604038501,7b264f1bda02dea3,58,GET_LEASE,1,63,1,0,366387042,700199668
604038501,1843489c3aa03f60,74,GET,16,1662,16,0,2777918327,700199668
604038501,1843489c3aa03f60,74,GET,8,1662,8,0,2777918327,700199668
604038501,754f3d0f8d0dea3d,108,GET,1,46,1,0,2777918327,4180585383
604038501,f85c3adaed3b31a0,63,GET,1,540,1,0,366387042,4180585383
604038501,61f87bbbc780e9e0,70,GET,1,47,1,0,2777918327,4180585383
604038501,454fa0fce1401e23,72,GET,3,25398,3,0,2777918327,4180585383
604038501,410a92a5d54b6d13,24,GET,10,2890,10,0,366387042,3490995902
604038501,69916133633043cd,49,GET_LEASE,6,62,6,0,4062148787,3777769885
604038501,69916133633043cd,49,GET_LEASE,8,62,8,0,4062148787,3777769885
604038501,69916133633043cd,49,GET_LEASE,8,62,8,0,4062148787,3777769885
604038501,0078ab680e1d090f,85,SET,1,50,0,240,2777918327,4180585383
604038501,0078ab680e1d090f,85,GET,1,0,0,0,2777918327,4180585383
604038501,09e4e003cb4e8bd6,53,GET,1,29,1,0,366387042,4180585383
604038501,52d36a67418f0fa4,83,SET_LEASE,1,161,0,1650,2910969398,244205407
604038501,52d36a67418f0fa4,83,GET_LEASE,1,0,0,0,2910969398,244205407
604038501,a388c8f9a028a74d,24,GET_LEASE,7,12,7,0,2334457906,2334457906
604038501,1e935a0ee208faf2,88,GET_LEASE,1,113,1,0,2601298632,4180585383
604038501,8522241bc8f54c76,90,SET,1,51,0,10800,2777918327,2497741817
604038501,8522241bc8f54c76,90,GET,1,0,0,0,2777918327,2497741817
604038501,ce6f300bafa3b139,77,SET,1,5202,0,14400,2777918327,4180585383
604038501,ce6f300bafa3b139,77,GET,1,0,0,0,2777918327,4180585383
604038501,5ad2253425ae891f,71,DELETE,1,0,0,0,2777918327,2117525791
604038501,5ad2253425ae891f,71,DELETE,1,0,0,0,2777918327,2117525791
604038501,b52b1f5c5abc67ca,69,GET,5,9,5,0,2777918327,2117525791
604038501,6c12a2ad9a41226b,24,GET,11,0,0,0,699950563,699950563
604038501,6c12a2ad9a41226b,24,GET,3,0,0,0,699950563,699950563
604038501,4c406ed041f99b8a,57,GET,1,9041,1,0,366387042,699950563
604038501,6c12a2ad9a41226b,24,GET,4,0,0,0,699950563,699950563
604038501,6c12a2ad9a41226b,24,GET,6,0,0,0,699950563,699950563
604038501,62e8109ca0d91fab,57,GET,4,21,4,0,2777918327,4180585383
604038501,e8f306f1297588a7,110,SET,1,56,0,21600,2777918327,4180585383
604038501,e8f306f1297588a7,110,GET,1,0,0,0,2777918327,4180585383
604038501,d83fcc2ba768708d,46,GET,4,31,4,0,2777918327,4180585383
604038501,8c01d82b7b0337ad,49,GET,1,37,1,0,844099740,3041126167
604038501,bd2845600d29df11,24,GET,2,8312,2,0,232680620,3490995902
604038501,bcc17d06069e66e8,56,GET_LEASE,1,162,1,0,2190401618,2190401618
604038501,86198b85a27f50b8,33,GET_LEASE,1,18,1,0,1071628818,1071628818
604038501,09ae191209d6d48a,48,GET_LEASE,1,88,1,0,366387042,3003229276
604038501,1d9f140bb0b1f58d,78,SET,1,62,0,3600,3041126167,3041126167
604038501,1d9f140bb0b1f58d,78,GET,1,0,0,0,3041126167,3041126167
604038501,dcca558bfcdc6625,71,GET,3,9,3,0,2777918327,2117525791
604038501,f478e61b4b4655e1,24,GET,2,0,0,0,699950563,699950563
604038501,f478e61b4b4655e1,24,GET,1,0,0,0,699950563,699950563
604038501,2d3e938b734be232,78,GET,25,53,25,0,2777918327,4180585383
604038501,2d3e938b734be232,78,GET,20,53,20,0,2777918327,4180585383
604038501,fc04acc56762bc6e,23,GET,1,9,1,0,3846836409,3846836409
604038501,f29055cf5d93ed66,62,GET,1,227,1,0,366387042,2497741817
604038501,66b50ef03f23ae32,83,SET,1,969,0,600,366387042,138247801
604038501,66b50ef03f23ae32,83,GET,1,0,0,0,366387042,138247801
604038501,4fc08eb0b4a25bc5,65,GET,3,11,3,0,366387042,4070946302
604038501,2f2396599ee936fd,56,GET_LEASE,1,151,1,0,366387042,4180585383
604038501,4ee7dfe47615cf9f,78,SET,1,8,0,14400,2777918327,4180585383
604038501,4ee7dfe47615cf9f,78,GET,1,0,0,0,2777918327,4180585383
604038501,dd6ee6a2ae4897d7,73,GET,2,13,2,0,2777918327,3777769885
604038501,f9bccb83569ee3d0,59,GET_LEASE,1,8,1,0,366387042,3777769885
604038501,dd1c78292908e1f9,89,GET_LEASE,1,16,1,0,2777918327,393203707
604038501,a8f3b708e768a561,57,GET,1,18,1,0,2674688359,2674688359
604038501,75ed4e3f3226a92f,67,GET,1,361,1,0,366387042,4180585383
604038501,323b8cdb96e8bff7,17,GET_LEASE,11,10,11,0,3209609349,393203707
604038501,323b8cdb96e8bff7,17,GET_LEASE,6,10,6,0,3209609349,4180585383
604038501,0ea3cea6ca94c32d,83,SET_LEASE,1,244,0,1643,2910969398,4180585383
604038501,0ea3cea6ca94c32d,83,GET_LEASE,1,0,0,0,2910969398,4180585383
604038501,1548e9361dd59618,30,GET_LEASE,3,329,3,0,3071265006,2493638795
604038501,de678f099136988a,70,GET,3,1216,3,0,366387042,4048636197
604038501,cd5f1b0da27b596d,124,GET_LEASE,1,0,0,0,3658690372,4180585383
604038501,cd5f1b0da27b596d,124,SET_LEASE,1,12,0,210,3658690372,4180585383
604038501,106e6d3426aa64eb,44,GET_LEASE,1,10,1,0,3112790321,3112790321
604038501,df31a28ca60a737d,68,GET_LEASE,1,24,1,0,366387042,4180585383
604038501,348e809aa03f3b13,73,GET,1,0,0,0,2777918327,3777769885
604038501,7fbef0399460471d,25,GET_LEASE,5,54,5,0,3069678578,4180585383
604038501,7fbef0399460471d,25,GET_LEASE,5,54,5,0,3069678578,4180585383
604038501,259a7a54e6d3a421,47,SET_LEASE,1,10,0,300,3112790321,3112790321
604038501,259a7a54e6d3a421,47,GET_LEASE,1,0,0,0,3112790321,3112790321
604038501,d21a293600e700ad,40,GET_LEASE,1,12,1,0,366387042,511785398
604038501,e5e99f8c60ce01a1,57,GET,2,8,2,0,366387042,699950563
604038501,563e8814796cfcc7,39,GET,2,8,2,0,366387042,2746205470
604038501,d3a2587c00adc7ab,83,DELETE,1,0,0,0,1032310810,1962049847
604038501,ea341470f49f822c,64,GET,1,27,1,0,366387042,393203707
604038501,8a00137e75257a47,55,GET,4,7647,4,0,366387042,393203707
604038501,c12746afed8865cb,52,GET,2,29,2,0,366387042,4180585383
604038501,185c3ab4815dbb22,23,GET_LEASE,1,33,1,0,2310091431,2310091431
604038501,b0aed98ee2378157,25,SET_LEASE,1,10,0,566439,1489602311,1489602311
604038501,b0aed98ee2378157,25,GET_LEASE,2,10,1,0,1489602311,1489602311
604038501,f095c5fa160f8e6a,86,SET,1,50,0,240,2777918327,4180585383
604038501,f095c5fa160f8e6a,86,GET,1,0,0,0,2777918327,4180585383
604038501,39c17832d8abf26c,49,GET,1,677,1,0,366387042,2746205470
604038501,39c17832d8abf26c,49,GET,1,677,1,0,366387042,2746205470
604038501,017597107bc7d1f0,66,SET,1,712,0,14400,366387042,4180585383
604038501,017597107bc7d1f0,66,GET,1,0,0,0,366387042,4180585383
604038501,13814d313ae2d075,73,GET,2,129,2,0,366387042,441672314
604038501,0f6fc89a65edf050,98,SET_LEASE,1,8,0,120,366387042,4180585383
604038501,0f6fc89a65edf050,98,GET_LEASE,1,0,0,0,366387042,4180585383
604038501,193be865fc7ab448,23,GET_LEASE,1,54,1,0,1168595029,1168595029
604038501,16ff486a37d440bd,91,SET,1,51,0,10800,2777918327,2497741817
604038501,16ff486a37d440bd,91,GET,1,0,0,0,2777918327,2497741817
604038501,a59241ad6d03f692,58,SET,1,51,0,14400,366387042,4180585383
604038501,a59241ad6d03f692,58,GET,1,0,0,0,366387042,4180585383
604038501,fcb3062a26ab220c,75,GET_LEASE,1,8,1,0,366387042,4180585383
604038501,45eb5e569148320f,75,GET,1,8,1,0,366387042,1006783183
604038501,f2007f2bd3b79880,101,GET,4,235,4,0,2777918327,4180585383
604038501,0c96a9a31901ab23,73,GET,1,9,1,0,2777918327,2117525791
604038501,c32428425a08d2df,75,GET,2,15,2,0,366387042,3185358043
604038501,06187e96591a6a72,63,DELETE,1,0,0,0,2777918327,3777769885
604038501,ed047923e8aeee95,49,GET_LEASE,1,8,1,0,366387042,1488183161
604038501,cbb76f983c07c5c1,41,SET_LEASE,1,10,0,300,3112790321,3112790321
604038501,cbb76f983c07c5c1,41,GET_LEASE,1,0,0,0,3112790321,3112790321
604038501,ee7268ffb4cdbdcc,55,GET,10,249,10,0,844099740,4180585383
604038501,ee7268ffb4cdbdcc,55,GET,6,249,6,0,844099740,2497741817
604038501,ac42c57d667ca214,101,GET,1,8,1,0,366387042,943781474
604038501,e259448318023b5a,72,GET,1,9,1,0,2777918327,2117525791
604038501,f210cd8007a671dc,79,GET,1,41,1,0,2777918327,2497741817
604038501,e7dcb3a9af14758f,79,GET,20,47,20,0,2777918327,2497741817
604038501,2c6ddc3a77c6a3a6,52,GET_LEASE,1,38,1,0,366387042,2247196999
604038501,25d9ebe65572a4f7,92,GET,1,90,1,0,2777918327,441672314
604038501,f704be232193d550,74,GET,1,0,0,0,2777918327,3777769885
604038501,45791aa163a56b9a,41,GET_LEASE,1,11,1,0,366387042,511785398
604038501,21569db944010d09,23,SET_LEASE,1,54,0,86400,539889185,1006783183
604038501,21569db944010d09,23,GET_LEASE,1,0,0,0,539889185,1006783183
604038501,c89e6fdcaf97bf9d,85,GET,1,62,1,0,3041126167,3041126167
604038501,74a46ca266c4e5be,90,GET,2,23,2,0,366387042,3777769885
604038501,99321d16a466c9c3,72,SET,1,87,0,1320,366387042,2497741817
604038501,99321d16a466c9c3,72,GET,1,0,0,0,366387042,2497741817
604038501,d2a1312a5b43bb00,50,GET,1,47,1,0,393203707,393203707
604038501,6f3cb08f6ea96da2,38,SET_LEASE,1,10,0,300,3112790321,3112790321
604038501,6f3cb08f6ea96da2,38,GET_LEASE,1,0,0,0,3112790321,3112790321
604038501,e329b269bb8f2dc5,63,DELETE,4,0,0,0,2777918327,4180585383
604038501,a2567cd038481167,57,GET,8,21,8,0,2777918327,4180585383
604038501,14675790161c1896,56,GET_LEASE,1,245,1,0,2126044853,441672314
604038501,8182c89c03b12fa2,105,SET_LEASE,1,12,0,224,3658690372,1803116819
604038501,8182c89c03b12fa2,105,GET_LEASE,1,0,0,0,3658690372,1803116819
604038501,0baa33ffb0773f2a,78,GET,1,118,1,0,2777918327,2497741817
604038501,0b374ef1fd75eda4,36,GET_LEASE,2,71,2,0,2815925059,2815925059
604038501,36dd2c2608514756,66,GET,12,439,12,0,366387042,3777769885
604038501,36dd2c2608514756,66,GET,12,439,12,0,366387042,4180585383
604038501,a755731c5bc3ab71,26,SET_LEASE,1,33,0,1800,1391885954,1391885954
604038501,7ad1cfebaf75bd5e,58,GET_LEASE,1,91,1,0,366387042,1168595029
604038501,d77dc42b0372edb2,78,GET,1,0,0,0,2777918327,3777769885
604038501,dcb11db21c9bfcc4,28,GET,1,0,0,0,699950563,699950563
604038501,9d1d764eb7c88f2e,54,GET,1,1728,1,0,844099740,4180585383
604038501,43dcece1820520e6,80,GET,1,473,1,0,2777918327,2858173043
604038501,d1d1f7862e7c0c25,81,GET,1,8,1,0,366387042,2497741817
604038501,10a6b5402ed49660,69,GET,2,8,2,0,366387042,3161766633
604038501,b222d206819cb127,65,GET,1,775,1,0,2777918327,4180585383
604038501,b222d206819cb127,65,SET,1,775,0,7200,2777918327,4180585383
604038501,b222d206819cb127,65,GET,1,0,0,0,2777918327,4180585383
604038501,8f937199656852b2,20,SET_LEASE,1,33,0,300,1638762104,1638762104
604038501,8f937199656852b2,20,GET_LEASE,1,0,0,0,1638762104,1638762104
604038501,7989053ae0d8d777,79,GET,7,74,7,0,2777918327,2497741817
604038501,e90aa47df46cf93b,23,GET_LEASE,1,95,1,0,2016178865,393203707
604038501,3890cd595d1c9ae2,62,SET,1,237,0,7200,2777918327,1316774611
604038501,3890cd595d1c9ae2,62,GET,1,194,1,0,2777918327,1316774611
604038501,f915582878217728,69,GET,1,295,1,0,366387042,2497741817
604038501,2945b1b34500da50,104,SET,1,25,0,10800,2777918327,4180585383
604038501,2945b1b34500da50,104,GET,1,0,0,0,2777918327,4180585383
604038501,a4d63f2db0a02487,13,GET_LEASE,7,2263,7,0,1937797977,1937797977
604038501,f9497836d1a066ce,59,GET,9,41,9,0,366387042,4180585383
604038501,01d3ff3105850929,81,GET,2,1455,2,0,2777918327,4180585383
604038501,7a1e2d90915d35b7,78,GET,2,41,2,0,2777918327,2497741817
604038501,07408d566ae56ec8,76,SET,1,13,0,172800,2777918327,3777769885
604038501,07408d566ae56ec8,76,GET,1,0,0,0,2777918327,3777769885
604038501,49ca2f6acf549272,80,GET,2,360,2,0,2777918327,4180585383
604038501,84a61accb6074edd,57,GET,1,9,1,0,2777918327,4180585383
604038501,07cade20c17ac15d,101,SET,1,18,0,74396,3960999138,4180585383
604038501,07cade20c17ac15d,101,GET,1,0,0,0,3960999138,4180585383
604038501,92d02b4da1247d4c,78,GET,8,926,8,0,2777918327,4180585383
604038501,92d02b4da1247d4c,78,GET,5,926,5,0,2777918327,4180585383
604038501,ed8526d1a4c1048e,41,GET_LEASE,1,95,1,0,116459598,4180585383
604038501,36162fd8946e68bd,75,GET,1,0,0,0,2777918327,3777769885
604038501,ab39912e55f6761e,42,SET_LEASE,1,10,0,83089,250113227,2497741817
604038501,ab39912e55f6761e,42,GET_LEASE,1,0,0,0,250113227,2497741817
604038501,305128ce9db46981,78,GET,3,465,3,0,2777918327,2497741817
604038501,33e46bc56e279a7a,82,SET_LEASE,1,55675,0,3600,3195593438,3195593438
604038501,33e46bc56e279a7a,82,GET_LEASE,1,0,0,0,3195593438,3195593438
604038501,6ee83c9837d7718f,67,GET,1,8,1,0,366387042,3777769885
604038501,af90417800e5bb16,22,GET_LEASE,2,59,2,0,3715042407,1017810154
604038501,59e1f457b246c8b2,44,SET,2,3586,0,21625,2777918327,1806897153
604038501,59e1f457b246c8b2,44,GET,2,616,2,0,2777918327,3112790321
604038501,2edde22a19d29bab,56,GET_LEASE,1,9,1,0,366387042,990087310
604038501,3cadb0e0b4d6760e,50,GET,1,698,1,0,366387042,2746205470
604038501,da3ce71198f590fc,69,GET_LEASE,1,25,1,0,366387042,4180585383
604038501,b246cb70698f465f,26,GET_LEASE,1,38,1,0,2122911855,2122911855
604038501,2635c077d9e33919,72,SET,1,205,0,1320,366387042,2746205470
604038501,2635c077d9e33919,72,GET,1,0,0,0,366387042,2746205470
604038501,4e79204559622459,64,SET_LEASE,1,8,0,14400,366387042,2117525791
604038501,4e79204559622459,64,GET_LEASE,1,0,0,0,366387042,2117525791
604038501,82e057f407ff1049,72,GET,1,18274,1,0,2777918327,4180585383
604038501,db7a66089082a297,84,GET,1,8,1,0,2777918327,4180585383
604038501,ca235fb1119fe3a8,76,SET,1,202,0,172800,2777918327,3777769885
604038501,072ad43d16224bb8,29,GET_LEASE,1,134,1,0,3071265006,3041126167
604038501,a667a76f4b317e6d,56,SET,1,1039,0,300,844099740,4180585383
604038501,a667a76f4b317e6d,56,GET,1,0,0,0,844099740,4180585383
604038501,9d60ebfe75fe5ffc,73,GET,3,8,3,0,366387042,1960223364
604038501,e47232cbc7a6a3f3,71,GET,1,8,1,0,366387042,2117525791
604038501,f60c19a92960c1dd,77,GET,1,220,1,0,366387042,1168595029
604038501,60ef9457d590c0d7,41,GET_LEASE,1,25,1,0,366387042,441672314
604038501,fc4fef0ccc13f17d,23,GET_LEASE,1,10,1,0,2774736460,759644635
604038501,0fcae564be8a0166,60,GET_LEASE,1,20,1,0,366387042,511785398
604038501,79c0e41ca44f6fe9,58,GET,2,21,2,0,2777918327,4180585383
604038501,1c0ecd6ffaa67244,27,DELETE,1,0,0,0,4131338950,175774471
604038501,1a090ab3e28b1919,107,SET,1,25,0,10800,2777918327,4180585383
604038501,1a090ab3e28b1919,107,GET,1,0,0,0,2777918327,4180585383
604038501,d202d78e0068779f,50,GET,1,82,1,0,393203707,393203707
604038501,0a075ab0c2ed62f4,57,GET,1,15,1,0,366387042,3362868077
604038501,ead23e4c5d9985a6,56,GET,2,151,2,0,844099740,2497741817
604038501,6b3c2f2ff8659fae,50,SET,1,182,0,86400,393203707,393203707
604038501,6b3c2f2ff8659fae,50,GET,1,0,0,0,393203707,393203707
604038501,d71561714c644685,52,GET_LEASE,1,8,1,0,366387042,2117525791
604038501,082f5e8084d9cee5,44,DELETE,1,0,0,0,2777918327,851344651
604038501,2b4f05d4d1acbe76,75,SET,2,13,0,172800,2777918327,3777769885
604038501,2b4f05d4d1acbe76,75,GET,2,0,0,0,2777918327,3777769885
604038501,8d47d8ef3f6e2225,22,GET,1,9,1,0,3846836409,3846836409
604038501,ae229fb9634a6cc3,58,GET_LEASE,1,0,0,0,366387042,4129791714
604038501,257e5d873a454c1e,69,SET,1,1756,0,14400,366387042,1464091589
604038501,257e5d873a454c1e,69,GET,1,0,0,0,366387042,1464091589
604038501,588274d8822285f6,26,SET,1,16,0,1800,2063049292,4180585383
604038501,588274d8822285f6,26,GET,1,0,0,0,2063049292,4180585383
604038501,10460806af5fb081,69,DELETE,1,0,0,0,2777918327,2117525791
604038501,158197989417a5dc,87,GET,22,12,22,0,366387042,3846836409
604038501,897f5aa28217415d,71,SET,22,147,0,600,3041126167,3041126167
604038501,f07a096c240c3706,47,GET,2,31,2,0,2777918327,3777769885
604038501,d50dd04bccc0307c,72,DELETE,1,0,0,0,1806897153,1806897153
604038501,d50dd04bccc0307c,72,DELETE,1,0,0,0,1806897153,1806897153
604038501,e2869ab8dd1f4620,59,GET,2,9,2,0,2777918327,4180585383
604038501,d66c5032cd508239,70,GET,1,34,1,0,2777918327,4180585383
604038501,3ad6a9b4b0b47304,65,GET_LEASE,1,8,1,0,366387042,699950563
604038501,476da5f72798305b,47,GET_LEASE,1,10,1,0,366387042,4129791714
604038501,44caf61e50624c26,83,GET,1,8,1,0,366387042,4129791714
604038501,e4143a89caedf5bd,59,GET_LEASE,1,8,1,0,366387042,4180585383
604038501,44caf61e50624c26,83,GET,1,8,1,0,366387042,2858173043
604038501,a8b1b9ec28971a70,65,GET,5,12,5,0,366387042,3777769885
604038501,a8b1b9ec28971a70,65,GET,3,12,3,0,366387042,3133806377
604038501,b3bcc1422e3a3157,72,GET_LEASE,1,8,1,0,366387042,2117525791
604038501,0c9e61cee30e0fc1,60,GET_LEASE,1,8,1,0,366387042,3112790321
604038501,f51b939edabb101d,55,SET,1,73,0,300,844099740,4180585383
604038501,863080c25f70abb2,80,GET,1,41,1,0,2777918327,2497741817
604038501,e40e751df57a2aa2,24,SET,12,135,0,596607,2051670003,2051670003
604038501,e40e751df57a2aa2,24,SET,14,135,0,599756,2051670003,2051670003
604038501,e40e751df57a2aa2,24,SET,19,135,0,598350,2051670003,2051670003
604038501,74210bb851ce3cb4,67,GET_LEASE,1,24,1,0,366387042,2117525791
604038501,2400740e7036dfdb,25,GET,1,0,0,0,699950563,699950563
604038501,719842667278b051,76,GET,16,6896,16,0,2777918327,4180585383
604038501,b98c85b05f474c0a,70,GET,1,1424,1,0,2777918327,2497741817
604038501,9d103196fbafb4f7,71,GET,1,23,1,0,366387042,2870487052
604038501,16c87117f5b6e3a2,49,GET,1,178,1,0,393203707,393203707
604038501,54e73d23e3ef7ba5,23,GET_LEASE,1,16,1,0,66605606,4180585383
604038501,7f8ea308a2dd2980,53,SET,1,8,0,14400,366387042,2057546176
604038501,7f8ea308a2dd2980,53,GET,1,0,0,0,366387042,2057546176
604038501,8d68bf78d65937b3,61,GET,1,206,1,0,2777918327,3003229276
604038501,b107d8af7c002a38,58,GET,1,8,1,0,366387042,1439103268
604038501,db9d0cf3dacd3c7d,47,SET_LEASE,1,8,0,14400,366387042,2062553121
604038501,db9d0cf3dacd3c7d,47,GET_LEASE,1,0,0,0,366387042,2062553121
604038501,98b2fc6390387e32,130,SET_LEASE,1,90,0,3524,2237575016,2497741817
604038501,98b2fc6390387e32,130,GET_LEASE,1,0,0,0,2237575016,2497741817
604038501,581c9385cead3be8,51,GET,2,8,2,0,366387042,922615799
604038501,dfd708d9b09b8698,35,GET_LEASE,1,10272,1,0,2576450333,2576450333
604038501,e56acf3951d60525,66,SET,1,11,0,7200,2777918327,4180585383
604038501,e56acf3951d60525,66,GET,1,0,0,0,2777918327,4180585383
604038501,2f864a4af7ebf800,62,GET_LEASE,12,84,12,0,603193103,1391885954
604038501,c32b0cc6b26a0b7d,64,GET,1,143,1,0,366387042,2497741817
604038501,5a64766dd3b5d566,31,SET_LEASE,1,12,0,915,3225452500,1960223364
604038501,5a64766dd3b5d566,31,GET_LEASE,1,0,0,0,3225452500,1960223364
604038501,6525a3b244649217,77,GET,1,4554,1,0,2777918327,4180585383
604038501,6bc710eab6ec4b2d,74,GET,2,66,2,0,2777918327,4180585383
604038501,667a8db0fd619d5d,75,GET,1,29,1,0,2777918327,4048636197
604038501,8b38ba7471a4a2bf,68,GET,3,74,3,0,2777918327,4180585383
604038501,36bf7341e0e9fefa,75,SET,1,8,0,14400,366387042,2067994554
604038501,36bf7341e0e9fefa,75,GET,1,0,0,0,366387042,2067994554
604038501,a454e81fa1cc2498,57,SET_LEASE,1,42,0,14400,366387042,3946001825
604038501,a454e81fa1cc2498,57,GET_LEASE,1,0,0,0,366387042,3946001825
604038501,ed713e605ea48b16,72,GET,1,16588,1,0,2777918327,4180585383
604038501,1417a2a52e31c3e4,75,GET,1,920,1,0,366387042,1168595029
604038501,b45840d03624ce77,65,GET,4,12,4,0,366387042,4180585383
604038501,2f20702d668934e0,69,GET,1,402,1,0,366387042,3003229276
604038501,1fe24f4206d087ba,77,GET,1,8321,1,0,2777918327,4180585383
604038501,18fc540ad69ee5ca,120,GET_LEASE,1,1099,1,0,2237575016,2497741817
604038501,481d2510780c3a00,78,SET,2,66,0,3600,3041126167,3041126167
604038501,481d2510780c3a00,78,GET,1,0,0,0,3041126167,3041126167
